timestamp,icu_unit,beds_total,beds_occupied,beds_available,ventilators_total,ventilators_in_use,nursing_staff_present,nursing_staff_required,critical_patients,stable_patients,utilization_rate
2024-05-31 01:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-31 03:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-05-31 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,1,3,0.8
2024-05-31 03:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-31 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-31 03:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-05-31 05:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-05-31 05:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-31 05:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 05:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-31 05:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-31 07:00:00,ICU-General,8,5,3,6,3,2,2,2,3,0.625
2024-05-31 07:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-31 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 07:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 07:00:00,ICU-Trauma,6,4,2,5,2,1,2,1,3,0.6667
2024-05-31 09:00:00,ICU-General,8,6,2,6,4,2,3,2,4,0.75
2024-05-31 09:00:00,ICU-Cardiac,5,3,2,4,2,1,1,1,2,0.6
2024-05-31 09:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 09:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 09:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-05-31 11:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-31 11:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-31 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 11:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-31 11:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-31 13:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-31 13:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-31 13:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-31 13:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 13:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-05-31 15:00:00,ICU-General,8,6,2,6,3,3,3,3,3,0.75
2024-05-31 15:00:00,ICU-Cardiac,5,4,1,4,2,2,2,1,3,0.8
2024-05-31 15:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-31 15:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 15:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-05-31 17:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-31 17:00:00,ICU-Cardiac,5,3,2,4,2,1,1,1,2,0.6
2024-05-31 17:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-31 17:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-31 17:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-31 19:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-31 19:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-31 19:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 19:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-31 19:00:00,ICU-Trauma,6,5,1,5,2,2,2,3,2,0.8333
2024-05-31 21:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-31 21:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-31 21:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 21:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 21:00:00,ICU-Trauma,6,5,1,5,2,1,2,2,3,0.8333
2024-05-31 23:00:00,ICU-General,8,6,2,6,3,3,3,3,3,0.75
2024-05-31 23:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-31 23:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-31 23:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-31 23:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 01:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-06-01 01:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-06-01 01:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 01:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 01:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-06-01 03:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-06-01 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-06-01 03:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 03:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 03:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-06-01 05:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-06-01 05:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-06-01 05:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 05:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 05:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-06-01 07:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-06-01 07:00:00,ICU-Cardiac,5,3,2,4,2,1,1,1,2,0.6
2024-06-01 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 07:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 07:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-06-01 09:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-06-01 09:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-06-01 09:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 09:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 09:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 11:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-06-01 11:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-06-01 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 11:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-01 11:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 13:00:00,ICU-General,8,7,1,6,5,2,3,3,4,0.875
2024-06-01 13:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-06-01 13:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-01 13:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 13:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 15:00:00,ICU-General,8,6,2,6,4,2,3,2,4,0.75
2024-06-01 15:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-06-01 15:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-06-01 15:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 15:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 17:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-06-01 17:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-01 17:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 17:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 17:00:00,ICU-Trauma,6,5,1,5,4,1,2,2,3,0.8333
2024-06-01 19:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-01 19:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-06-01 19:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-06-01 19:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 19:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-01 21:00:00,ICU-General,8,7,1,6,3,3,3,3,4,0.875
2024-06-01 21:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-06-01 21:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-01 21:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-06-01 21:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-06-01 23:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-06-01 23:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-06-01 23:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-06-01 23:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-01 23:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-02 01:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-06-02 01:00:00,ICU-Cardiac,5,4,1,4,3,1,2,1,3,0.8
2024-06-02 01:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-02 01:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-06-02 01:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-06-02 03:00:00,ICU-General,8,7,1,6,3,2,3,4,3,0.875
2024-06-02 03:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-02 03:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-02 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 03:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-02 05:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-02 05:00:00,ICU-Cardiac,5,5,0,4,3,2,2,3,2,1.0
2024-06-02 05:00:00,ICU-Pediatric,4,4,0,3,2,2,2,1,3,1.0
2024-06-02 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 05:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-06-02 07:00:00,ICU-General,8,7,1,6,4,3,3,4,3,0.875
2024-06-02 07:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-06-02 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-02 07:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 07:00:00,ICU-Trauma,6,5,1,5,4,1,2,3,2,0.8333
2024-06-02 09:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-02 09:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-02 09:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-02 09:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 09:00:00,ICU-Trauma,6,5,1,5,4,1,2,3,2,0.8333
2024-06-02 11:00:00,ICU-General,8,7,1,6,4,2,3,2,5,0.875
2024-06-02 11:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-02 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,2,1,0.75
2024-06-02 11:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 11:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-02 13:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-06-02 13:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-06-02 13:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-02 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 13:00:00,ICU-Trauma,6,5,1,5,4,2,2,2,3,0.8333
2024-06-02 15:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-06-02 15:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-06-02 15:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-02 15:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 15:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-06-02 17:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-02 17:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-02 17:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-06-02 17:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 17:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-06-02 19:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-06-02 19:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-06-02 19:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-02 19:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-02 19:00:00,ICU-Trauma,6,5,1,5,4,2,2,2,3,0.8333
2024-06-02 21:00:00,ICU-General,8,8,0,6,5,3,4,3,5,1.0
2024-06-02 21:00:00,ICU-Cardiac,5,4,1,4,3,1,2,1,3,0.8
2024-06-02 21:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-02 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-02 21:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-06-02 23:00:00,ICU-General,8,8,0,6,4,3,4,3,5,1.0
2024-06-02 23:00:00,ICU-Cardiac,5,5,0,4,3,2,2,3,2,1.0
2024-06-02 23:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-06-02 23:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-02 23:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-06-03 01:00:00,ICU-General,8,8,0,6,5,3,4,4,4,1.0
2024-06-03 01:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-06-03 01:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-06-03 01:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-03 01:00:00,ICU-Trauma,6,6,0,5,4,2,3,2,4,1.0
2024-06-03 03:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-03 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,1,3,0.8
2024-06-03 03:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-03 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 03:00:00,ICU-Trauma,6,6,0,5,4,3,3,2,4,1.0
2024-06-03 05:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-06-03 05:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-06-03 05:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-06-03 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 05:00:00,ICU-Trauma,6,6,0,5,4,3,3,3,3,1.0
2024-06-03 07:00:00,ICU-General,8,8,0,6,5,3,4,4,4,1.0
2024-06-03 07:00:00,ICU-Cardiac,5,5,0,4,3,2,2,2,3,1.0
2024-06-03 07:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-06-03 07:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 07:00:00,ICU-Trauma,6,6,0,5,3,2,3,3,3,1.0
2024-06-03 09:00:00,ICU-General,8,7,1,6,4,3,3,4,3,0.875
2024-06-03 09:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-06-03 09:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-03 09:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-03 09:00:00,ICU-Trauma,6,5,1,5,4,2,2,2,3,0.8333
2024-06-03 11:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-06-03 11:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-06-03 11:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-06-03 11:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 11:00:00,ICU-Trauma,6,6,0,5,3,2,3,3,3,1.0
2024-06-03 13:00:00,ICU-General,8,8,0,6,4,3,4,3,5,1.0
2024-06-03 13:00:00,ICU-Cardiac,5,5,0,4,3,2,2,2,3,1.0
2024-06-03 13:00:00,ICU-Pediatric,4,4,0,3,2,2,2,1,3,1.0
2024-06-03 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 13:00:00,ICU-Trauma,6,6,0,5,3,3,3,4,2,1.0
2024-06-03 15:00:00,ICU-General,8,8,0,6,4,4,4,3,5,1.0
2024-06-03 15:00:00,ICU-Cardiac,5,5,0,4,3,1,2,3,2,1.0
2024-06-03 15:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-03 15:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 15:00:00,ICU-Trauma,6,6,0,5,3,2,3,3,3,1.0
2024-06-03 17:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-06-03 17:00:00,ICU-Cardiac,5,5,0,4,3,2,2,2,3,1.0
2024-06-03 17:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-06-03 17:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-06-03 17:00:00,ICU-Trauma,6,6,0,5,4,2,3,4,2,1.0
2024-06-03 19:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-03 19:00:00,ICU-Cardiac,5,5,0,4,3,2,2,3,2,1.0
2024-06-03 19:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-06-03 19:00:00,ICU-Neonatal,3,3,0,2,2,1,1,1,2,1.0
2024-06-03 19:00:00,ICU-Trauma,6,6,0,5,3,3,3,2,4,1.0
2024-06-03 21:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-06-03 21:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-06-03 21:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-06-03 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-06-03 21:00:00,ICU-Trauma,6,6,0,5,4,2,3,2,4,1.0
